Tipo Titulo;Data Vencimento;Data Base;Taxa Compra Manha;Taxa Venda Manha;PU Compra Manha;PU Venda Manha;PU Base Manha
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/01/2021;7,5;7,62;1174,24;1165,38;1165,04
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;21/09/2021;4,63;4,75;4220,5;4172,12;4172,12
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/09/2021;4,74;4,86;4233,95;4173,83;4173,83
Tesouro IPCA+ com Juros Semestrais;15/08/2030;21/09/2021;4,6;4,72;4035,31;4000,65;4000,65
Tesouro IPCA+ com Juros Semestrais;15/05/2055;21/09/2021;4,81;4,93;4441,04;4358,11;4358,11
Tesouro IPCA+ com Juros Semestrais;15/05/2045;21/09/2021;4,76;4,88;4357,42;4288,24;4288,24
Tesouro IPCA+ com Juros Semestrais;15/08/2050;21/09/2021;4,78;4,9;4358,81;4281,55;4281,55
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;21/09/2021;4,67;4,79;1244,09;1210,32;1210,32
Tesouro IPCA+;15/05/2035;21/09/2021;4,67;4,79;1961,21;1929,9;1929,9
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;21/09/2021;4,57;4,69;9257,46;9188,88;9188,88
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2031;21/09/2021;10,87;10,99;975,5;968,72;968,72
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;21/09/2021;10,61;10,73;994,23;988,23;988,23
Tesouro Prefixado com Juros Semestrais;01/01/2027;21/09/2021;10,35;10,47;1009,16;1004,23;1004,23
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;20/09/2021;0,29;0,3;10843,49;10835,3;10835,3
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;20/09/2021;4,77;4,89;4164,48;4116,9;4116,9
Tesouro IPCA+ com Juros Semestrais;15/08/2040;20/09/2021;4,87;4,99;4169,05;4110,13;4110,13
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;20/09/2021;4,94;5,06;4351,5;4271,09;4271,09
Tesouro IPCA+ com Juros Semestrais;15/05/2045;20/09/2021;4,89;5,01;4282,73;4215,2;4215,2
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;20/09/2021;4,91;5,03;4275,38;4200,24;4200,24
Tesouro IPCA+ com Juros Semestrais;15/08/2030;20/09/2021;4,73;4,85;3997,95;3963,65;3963,65
Tesouro IPCA+;15/05/2045;20/09/2021;4,82;4,94;1202,18;1169,59;1169,59
;;;;;;;
Tesouro IPCA+;15/05/2035;20/09/2021;4,82;4,94;1922,41;1891,74;1891,74
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;20/09/2021;4,7;4,82;9189,36;9121,09;9121,09
Tesouro Prefixado com Juros Semestrais;01/01/2027;20/09/2021;10,67;10,79;996,74;991,88;991,88
Tesouro Prefixado com Juros Semestrais;01/01/2031;20/09/2021;11,19;11,31;958,21;951,59;951,59
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;20/09/2021;10,94;11,06;978,54;972,65;972,65
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;17/09/2021;0,29;0,3;10840,68;10832,49;10832,49
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;17/09/2021;4,8;4,92;4341,7;4262;4262
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/09/2021;4,76;4,88;4219,88;4157,23;4157,23
Tesouro IPCA+ com Juros Semestrais;15/08/2030;17/09/2021;4,64;4,76;4020,31;3983,15;3983,15
Tesouro IPCA+ com Juros Semestrais;15/05/2045;17/09/2021;4,78;4,9;4341,69;4269,99;4269,99
Tesouro IPCA+ com Juros Semestrais;15/05/2035;17/09/2021;4,68;4,8;4196,87;4146,06;4146,06
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;17/09/2021;4,83;4,95;4422,87;4337,53;4337,53
Tesouro IPCA+;15/05/2045;17/09/2021;4,73;4,85;1226,14;1192,08;1192,08
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;17/09/2021;4,73;4,85;1944;1911,71;1911,71
Tesouro IGPM+ com Juros Semestrais;01/01/2031;17/09/2021;4,61;4,73;9240,02;9173,42;9173,42
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;17/09/2021;10,48;10,6;1003,46;998,56;998,56
Tesouro Prefixado com Juros Semestrais;01/01/2031;17/09/2021;11,05;11,17;965,15;958,45;958,45
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;17/09/2021;10,77;10,89;985,98;980,03;980,03
Tesouro Selic;01/03/2027;16/09/2021;0,29;0,3;10839,04;10830,85;10830,85
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;16/09/2021;4,77;4,89;4458,65;4375,05;4375,05
Tesouro IPCA+ com Juros Semestrais;15/05/2045;16/09/2021;4,72;4,84;4370,5;4300,9;4300,9
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;16/09/2021;4,75;4,87;4368,29;4290,63;4290,63
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/09/2021;4,7;4,82;4244,22;4183,8;4183,8
Tesouro IPCA+ com Juros Semestrais;15/08/2030;16/09/2021;4,58;4,7;4032;3997,3;3997,3
Tesouro IPCA+ com Juros Semestrais;15/05/2035;16/09/2021;4,62;4,74;4215,19;4166,8;4166,8
;;;;;;;
Tesouro IPCA+;15/05/2045;16/09/2021;4,66;4,78;1244,17;1210,38;1210,38
Tesouro IPCA+;15/05/2035;16/09/2021;4,66;4,78;1959,47;1928,17;1928,17
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;16/09/2021;4,55;4,67;9276,11;9206,91;9206,91
Tesouro Prefixado com Juros Semestrais;01/01/2031;16/09/2021;11,01;11,13;966,86;960,14;960,14
Tesouro IPCA+ com Juros Semestrais;15/05/2035;30/06/2021;4,07;4,19;4306,07;4256,93;4255,42
;;;;;;;
Tesouro IPCA+;15/05/2045;30/06/2021;4,14;4,26;1357,97;1321,26;1320,78
Tesouro IPCA+;15/05/2035;30/06/2021;4,14;4,26;2035,06;2002,91;2002,19
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;30/06/2021;3,97;4,09;9418,79;9345,77;9342,18
Tesouro Prefixado com Juros Semestrais;01/01/2031;30/06/2021;9,07;9,19;1057,65;1050,15;1049,79
Tesouro Prefixado com Juros Semestrais;01/01/2027;30/06/2021;8,51;8,63;1062,2;1057,03;1056,68
Tesouro Prefixado com Juros Semestrais;01/01/2029;30/06/2021;8,78;8,9;1064,66;1058,18;1057,82
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;29/06/2021;0,31;0,32;10709,81;10703,77;10701,88
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;29/06/2021;4,32;4,44;4467,41;4395,78;4394,17
Tesouro IPCA+ com Juros Semestrais;15/05/2035;29/06/2021;4,03;4,15;4321,11;4271,72;4270,2
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/06/2021;4,22;4,34;4459,02;4396,86;4395,27
Tesouro IPCA+ com Juros Semestrais;15/08/2030;29/06/2021;3,98;4,1;4181,46;4147,01;4145,54
Tesouro IPCA+ com Juros Semestrais;15/08/2050;29/06/2021;4,34;4,46;4605,97;4524,78;4523,12
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;29/06/2021;4,39;4,51;4588,81;4501,16;4499,5
Tesouro IPCA+;15/05/2045;29/06/2021;4,1;4,22;1369,96;1332,9;1332,42
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;29/06/2021;4,1;4,22;2045,17;2012,85;2012,13
Tesouro IGPM+ com Juros Semestrais;01/01/2031;29/06/2021;3,93;4,05;9780,91;9707,63;9704,16
Tesouro Prefixado com Juros Semestrais;01/01/2031;29/06/2021;9,09;9,21;1104,82;1097,33;1096,95
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;29/06/2021;8,49;8,61;1111,52;1106,33;1105,97
Tesouro Prefixado com Juros Semestrais;01/01/2029;29/06/2021;8,78;8,9;1113,1;1106,61;1106,24
Tesouro Selic;01/03/2027;28/06/2021;0,31;0,32;10705,53;10699,5;10697,6
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;28/06/2021;4,46;4,58;4535,71;4449,56;4447,91
Tesouro IPCA+ com Juros Semestrais;15/05/2045;28/06/2021;4,37;4,49;4435,76;4364,81;4363,21
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;28/06/2021;4,4;4,52;4563,45;4483,33;4481,68
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/06/2021;4,27;4,39;4431,38;4369,73;4368,14
Tesouro IPCA+ com Juros Semestrais;15/08/2030;28/06/2021;4,07;4,19;4154,12;4119,94;4118,48
Tesouro IPCA+ com Juros Semestrais;15/05/2035;28/06/2021;4,13;4,25;4278,38;4229,61;4228,09
;;;;;;;
Tesouro IPCA+;15/05/2045;28/06/2021;4,2;4,32;1338,53;1302,35;1301,88
Tesouro IPCA+;15/05/2035;28/06/2021;4,2;4,32;2017,48;1985,61;1984,89
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;28/06/2021;4,03;4,15;9758,68;9685,7;9680,7
Tesouro Prefixado com Juros Semestrais;01/01/2031;28/06/2021;9,27;9,39;1093,23;1085,85;1085,46
Tesouro Prefixado com Juros Semestrais;01/01/2027;28/06/2021;8,7;8,82;1102,11;1096,98;1096,61
Tesouro Prefixado com Juros Semestrais;01/01/2029;28/06/2021;8,97;9,09;1102,48;1096,07;1095,69
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;25/06/2021;0,32;0,33;10699,99;10693,96;10692,05
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;25/06/2021;4,36;4,48;4607,4;4519,13;4515,82
Tesouro IPCA+ com Juros Semestrais;15/05/2045;25/06/2021;4,26;4,38;4500,25;4427,79;4424,57
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;25/06/2021;4,29;4,41;4636,72;4554,64;4551,31
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/06/2021;4,2;4,32;4465,93;4403,58;4400,38
Tesouro IPCA+ com Juros Semestrais;15/08/2030;25/06/2021;4,01;4,13;4169,54;4135,17;4132,2
Tesouro IPCA+ com Juros Semestrais;15/05/2035;25/06/2021;4,06;4,18;4305,3;4256,09;4253,02
Tesouro IPCA+;15/05/2035;25/06/2021;4,13;4,25;2035,43;2003,24;2001,8
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;25/06/2021;4,13;4,25;1359,52;1322,74;1321,78
Tesouro IGPM+ com Juros Semestrais;01/01/2031;25/06/2021;3,97;4,09;9790,48;9717,1;9705,22
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;25/06/2021;8,83;8,95;1109,64;1103,17;1102,8
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;25/06/2021;8,57;8,69;1107,33;1102,17;1101,81
Tesouro Prefixado com Juros Semestrais;01/01/2031;25/06/2021;9,11;9,23;1102,81;1095,32;1094,94
;;;;;;;
Tesouro Selic;01/03/2027;24/06/2021;0,32;0,33;10698,26;10692,21;10690,32
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;08/04/2021;9,37;9,49;1060,4;1054,04;1053,67
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;07/04/2021;0,33;0,34;10608,32;10602,11;10600,82
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;07/04/2021;4,03;4,15;4320,15;4270,84;4268,73
Tesouro IPCA+ com Juros Semestrais;15/08/2050;07/04/2021;4,46;4,58;4411,43;4333,23;4331,01
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;07/04/2021;4,5;4,62;4498,35;4414,04;4411,78
Tesouro IPCA+ com Juros Semestrais;15/05/2045;07/04/2021;4,4;4,52;4412,63;4342,74;4340,53
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/04/2021;4,27;4,39;4323,7;4262,46;4260,31
Tesouro IPCA+ com Juros Semestrais;15/08/2030;07/04/2021;3,97;4,09;4083,87;4049,15;4047,16
Tesouro IPCA+;15/05/2035;07/04/2021;4,12;4,24;1990,12;1958,16;1957,18
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;07/04/2021;4,12;4,24;1330,53;1294,21;1293,56
Tesouro IGPM+ com Juros Semestrais;01/01/2031;07/04/2021;3,91;4,03;9170,17;9099,04;9092,62
Tesouro Prefixado com Juros Semestrais;01/01/2031;07/04/2021;9,4;9,52;1063,79;1056,37;1055,99
Tesouro Prefixado com Juros Semestrais;01/01/2027;07/04/2021;8,91;9,03;1072,62;1067,39;1067,03
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;07/04/2021;9,25;9,37;1066,44;1060,03;1059,65
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;06/04/2021;0,33;0,34;10607,82;10601,6;10600,32
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;06/04/2021;4,46;4,58;4524,71;4439,6;4437,33
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;06/04/2021;4,36;4,48;4434,07;4363,64;4361,43
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/04/2021;4,23;4,35;4342,23;4280,58;4278,43
Tesouro IPCA+ com Juros Semestrais;15/08/2050;06/04/2021;4,43;4,55;4429,07;4350,36;4348,14
Tesouro IPCA+ com Juros Semestrais;15/08/2030;06/04/2021;3,92;4,04;4096,45;4061,58;4059,58
Tesouro IPCA+ com Juros Semestrais;15/05/2035;06/04/2021;3,98;4,1;4338,8;4289,18;4287,07
Tesouro IPCA+;15/05/2035;06/04/2021;4,08;4,2;1999,91;1967,77;1966,79
;;;;;;;
Tesouro IPCA+;15/05/2045;06/04/2021;4,08;4,2;1342,21;1305,55;1304,9
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;06/04/2021;3,86;3,98;9193,6;9122,16;9115,75
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2031;06/04/2021;9,27;9,39;1071,53;1064,03;1063,65
Tesouro Prefixado com Juros Semestrais;01/01/2027;06/04/2021;8,79;8,91;1077,53;1072,26;1071,9
Tesouro Prefixado com Juros Semestrais;01/01/2029;06/04/2021;9,12;9,24;1073,09;1066,61;1066,23
;;;;;;;
Tesouro Selic;01/03/2027;05/04/2021;0,33;0,34;10607,58;10601,36;10600,08
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;05/04/2021;3,98;4,1;4336,68;4287,07;4284,95
Tesouro IPCA+ com Juros Semestrais;15/08/2030;05/04/2021;3,91;4,03;4097,38;4062,48;4060,48
Tesouro IPCA+ com Juros Semestrais;15/05/2055;05/04/2021;4,44;4,56;4536,85;4451,34;4449,06
Tesouro IPCA+ com Juros Semestrais;15/05/2045;05/04/2021;4,36;4,48;4431,84;4361,43;4359,21
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;05/04/2021;4,42;4,54;4433,48;4354,62;4352,4
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/04/2021;4,21;4,33;4350,45;4288,62;4286,47
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;05/04/2021;4,08;4,2;1341,55;1304,9;1304,25
;;;;;;;
Tesouro IPCA+;15/05/2035;05/04/2021;4,08;4,2;1998,93;1966,79;1965,81
Tesouro IGPM+ com Juros Semestrais;01/01/2031;05/04/2021;3,85;3,97;9193,16;9121,67;9115,26
Tesouro Prefixado com Juros Semestrais;01/01/2027;05/04/2021;8,85;8,97;1074,53;1069,27;1068,91
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;05/04/2021;9,19;9,31;1068,93;1062,48;1062,1
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2031;05/04/2021;9,32;9,44;1068,02;1060,55;1060,17
Tesouro Selic;01/03/2027;01/04/2021;0,32;0,33;10611,69;10605,47;10604,19
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;01/04/2021;4,4;4,52;4444,59;4365,39;4358,8
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/04/2021;4,2;4,32;4353,5;4291,58;4285,13
Tesouro IPCA+ com Juros Semestrais;15/08/2030;01/04/2021;3,92;4,04;4092,47;4057,59;4051,54
Tesouro Prefixado com Juros Semestrais;01/01/2027;20/01/2021;6,89;7,01;1150,39;1144,33;1144,02
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;19/01/2021;3,39;3,51;4479,98;4426,71;4425,72
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/01/2021;3,69;3,81;4618,87;4552,11;4551,04
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;19/01/2021;3,93;4,05;4578,58;4502,9;4501,8
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;19/01/2021;3,95;4,07;4743,89;4657,38;4656,24
Tesouro IPCA+ com Juros Semestrais;15/05/2055;19/01/2021;3,96;4,08;4780,62;4685,56;4684,41
Tesouro IPCA+ com Juros Semestrais;15/08/2030;19/01/2021;3,13;3,25;4331,94;4294,32;4293,4
Tesouro IPCA+;15/05/2045;19/01/2021;3,58;3,7;1468,85;1428,21;1427,87
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;19/01/2021;3,58;3,7;2086;2051,83;2051,35
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;19/01/2021;3,06;3,18;8949,26;8876,17;8870,73
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;19/01/2021;6,75;6,87;1157,22;1151,1;1150,8
Tesouro Prefixado com Juros Semestrais;01/01/2031;19/01/2021;7,37;7,49;1183,62;1174,65;1174,31
Tesouro Prefixado com Juros Semestrais;01/01/2029;19/01/2021;7,15;7,27;1171,05;1163,41;1163,09
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;18/01/2021;3,96;4,08;4558,39;4483,16;4482,06
Tesouro IPCA+ com Juros Semestrais;15/05/2055;18/01/2021;3,99;4,11;4755,43;4661,1;4659,95
Tesouro IPCA+ com Juros Semestrais;15/08/2030;18/01/2021;3,17;3,29;4318,44;4280,96;4280,03
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/01/2021;3,72;3,84;4600,99;4534,56;4533,49
Tesouro IPCA+ com Juros Semestrais;15/08/2050;18/01/2021;3,97;4,09;4728,17;4642,05;4640,91
Tesouro IPCA+ com Juros Semestrais;15/05/2035;18/01/2021;3,42;3,54;4465,6;4412,53;4411,54
;;;;;;;
Tesouro IPCA+;15/05/2045;18/01/2021;3,6;3,72;1461,66;1421,22;1420,88
;;;;;;;
Tesouro IPCA+;15/05/2035;18/01/2021;3,6;3,72;2079,79;2045,71;2045,24
Tesouro IGPM+ com Juros Semestrais;01/01/2031;18/01/2021;3,1;3,22;8919,35;8846,55;8841,1
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2031;18/01/2021;7,45;7,57;1177,29;1168,38;1168,05
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;18/01/2021;6,85;6,97;1151,81;1145,73;1145,42
Tesouro Prefixado com Juros Semestrais;01/01/2029;18/01/2021;7,23;7,35;1165,63;1158,04;1157,71
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;15/01/2021;3,39;3,51;4478,01;4424,73;4422,97
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/01/2021;3,71;3,83;4605,52;4538,98;4537,11
Tesouro IPCA+ com Juros Semestrais;15/08/2050;15/01/2021;3,95;4,07;4741,61;4655,1;4653,15
Tesouro IPCA+ com Juros Semestrais;15/08/2030;15/01/2021;3,16;3,28;4320,67;4283,14;4281,48
Tesouro IPCA+ com Juros Semestrais;15/05/2055;15/01/2021;3,97;4,09;4770,28;4675,47;4673,51
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;15/01/2021;3,94;4,06;4570;4494,48;4492,59
;;;;;;;
Tesouro IPCA+;15/05/2035;15/01/2021;3,57;3,69;2087,93;2053,7;2052,87
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;15/01/2021;3,57;3,69;1471,63;1430,89;1430,31
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;15/01/2021;3,22;3,34;8841,1;8769,11;8755,09
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2029;15/01/2021;7,27;7,39;1162,77;1155,19;1154,87
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/01/2021;7,49;7,61;1173,98;1165,1;1164,76
Tesouro Prefixado com Juros Semestrais;01/01/2027;15/01/2021;6,92;7,04;1147,95;1141,89;1141,58
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;14/01/2021;3,41;3,53;4467,32;4414,17;4411,65
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;14/01/2021;3,96;4,08;4732,34;4646,05;4643,3
Tesouro IPCA+ com Juros Semestrais;15/08/2030;14/01/2021;3,18;3,3;4312,73;4275,26;4272,86
Tesouro IPCA+ com Juros Semestrais;15/05/2055;14/01/2021;3,97;4,09;4768,3;4673,51;4670,74
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/01/2021;3,71;3,83;4603,65;4537,11;4534,47
Tesouro IPCA+ com Juros Semestrais;15/05/2045;14/01/2021;3,95;4,07;4561,75;4486,38;4483,73
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;16/09/2021;10,47;10,59;1003,44;998,53;998,53
Tesouro Prefixado com Juros Semestrais;01/01/2029;16/09/2021;10,74;10,86;986,97;981,01;981,01
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;15/09/2021;0,28;0,29;10837,82;10829,63;10829,63
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;15/09/2021;4,76;4,88;4463,24;4379,47;4379,47
Tesouro IPCA+ com Juros Semestrais;15/05/2045;15/09/2021;4,71;4,83;4373,95;4304,23;4304,23
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;15/09/2021;4,73;4,85;4378,81;4300,85;4300,85
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/09/2021;4,7;4,82;4242,05;4181,64;4181,64
Tesouro IPCA+ com Juros Semestrais;15/08/2030;15/09/2021;4,59;4,71;4027,22;3992,56;3992,56
Tesouro IPCA+ com Juros Semestrais;15/05/2035;15/09/2021;4,62;4,74;4213,05;4164,67;4164,67
;;;;;;;
Tesouro IPCA+;15/05/2045;15/09/2021;4,66;4,78;1243,54;1209,76;1209,76
Tesouro IPCA+;15/05/2035;15/09/2021;4,66;4,78;1958,48;1927,18;1927,18
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;15/09/2021;4,56;4,68;9269,83;9200,66;9200,66
Tesouro Prefixado com Juros Semestrais;01/01/2031;15/09/2021;10,88;11;973,37;966,58;966,58
Tesouro Prefixado com Juros Semestrais;01/01/2027;15/09/2021;10,37;10,49;1006,83;1001,89;1001,89
Tesouro Prefixado com Juros Semestrais;01/01/2029;15/09/2021;10,63;10,75;991,7;985,7;985,7
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Selic;01/03/2027;14/09/2021;0,29;0,3;10834,54;10826,34;10826,34
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;14/09/2021;4,78;4,9;4447,21;4364,07;4364,07
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/09/2021;4,73;4,85;4225,22;4165,31;4165,31
Tesouro IPCA+ com Juros Semestrais;15/08/2050;14/09/2021;4,76;4,88;4357,45;4280,22;4280,22
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;14/09/2021;4,66;4,78;4195,42;4147,47;4147,47
Tesouro IPCA+ com Juros Semestrais;15/08/2030;14/09/2021;4,63;4,75;4014,27;3979,91;3979,91
Tesouro IPCA+ com Juros Semestrais;15/05/2045;14/09/2021;4,75;4,87;4349,05;4280,07;4280,07
;;;;;;;
Tesouro IPCA+;15/05/2035;14/09/2021;4,7;4,82;1947,32;1916,3;1916,3
Tesouro IPCA+;15/05/2045;14/09/2021;4,7;4,82;1231,76;1198,36;1198,36
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;14/09/2021;4,6;4,72;9246,34;9177,36;9177,36
Tesouro Prefixado com Juros Semestrais;01/01/2029;14/09/2021;10,65;10,77;990,37;984,38;984,38
Tesouro Prefixado com Juros Semestrais;01/01/2031;14/09/2021;10,87;10,99;973,5;966,71;966,71
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;14/09/2021;10,4;10,52;1005,29;1000,37;1000,37
;;;;;;;
Tesouro Selic;01/03/2027;13/09/2021;0,29;0,3;10831,49;10823,3;10823,3
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2055;13/09/2021;4,77;4,89;4452,01;4368,69;4368,69
Tesouro IPCA+ com Juros Semestrais;15/05/2045;13/09/2021;4,74;4,86;4352,68;4283,59;4283,59
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;13/09/2021;4,75;4,87;4361,79;4284,4;4284,4
Tesouro IPCA+ com Juros Semestrais;15/08/2040;13/09/2021;4,71;4,83;4233,04;4172,94;4172,94
